S(359)             2   298.561     6.121     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.836K Pc=  47.760bar Vc= 284.500cm3/mol Tb= 436.970K	(CsH3R, CsH2R2, CsH2R2, Ketone_Ccentered, Ketone_Ocentered, Ester_Ocentered1, Alcohol)
S(360)             2   298.561     6.121     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.836K Pc=  47.760bar Vc= 284.500cm3/mol Tb= 436.970K	(CsH3R, CsH2R2, CsH2R2, Ketone_Ccentered, Ketone_Ocentered, Ester_Ocentered1, Alcohol)
S(361)             2   246.685     6.373     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 669.827K Pc=  55.443bar Vc= 289.500cm3/mol Tb= 501.420K	(CsH3R, CsHR3, CdHR2, CdHR2, Alcohol, Ether, Alcohol)
S(362)             2   285.573     6.166     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 626.533K Pc=  50.086bar Vc= 307.500cm3/mol Tb= 453.740K	(CsHR3, CsH3R, CsH2R2, Aldehyde_Ccentered, Ether, Alcohol, Aldehyde_Ocentered)
S(363)             2   240.443     6.379     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.374K Pc=  54.627bar Vc= 290.500cm3/mol Tb= 493.940K	(CdH2R, CdHR2, CsHR3, CsH2R2, Alcohol, Ether, Alcohol)
S(364)             2   240.443     6.379     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.374K Pc=  54.627bar Vc= 290.500cm3/mol Tb= 493.940K	(CdH2R, CdHR2, CsHR3, CsH2R2, Alcohol, Ether, Alcohol)
S(365)             2   297.052     5.563     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 558.062K Pc=  55.114bar Vc= 220.500cm3/mol Tb= 386.800K	(CdHR2, CdHR2, CsH3R, Ether, Alcohol)
S(366)             2   290.390     6.022     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 626.650K Pc=  53.202bar Vc= 288.500cm3/mol Tb= 450.420K	(CdH2R, CdHR2, CsHR3, Aldehyde_Ccentered, Aldehyde_Ocentered, Ether, Alcohol)
C3H5O(367)         2   291.328     5.369     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.271K Pc=  55.692bar Vc= 203.500cm3/mol Tb= 356.900K	(CsH2R2, CdHR2, CdH2R, Alcohol)
C3H7O(368)         2   286.676     5.500     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.274K Pc=  52.358bar Vc= 222.500cm3/mol Tb= 360.220K	(CsH2R2, CsH3R, CsH2R2, Alcohol)
CH3O2(369)         2   277.012     4.941     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 499.600K Pc=  68.641bar Vc= 128.500cm3/mol Tb= 336.880K	(CsH3R, Ether, Alcohol)
CH3O3(370)         2   225.989     5.350     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 589.656K Pc=  80.436bar Vc= 147.500cm3/mol Tb= 429.060K	(CsH2R2, Alcohol, Ether, Alcohol)
C4H5(371)          2   332.339     5.037     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 454.053K Pc=  49.454bar Vc= 221.500cm3/mol Tb= 281.040K	(CtHR, CtR2, CsH2R2, CsH3R)
C5H9(372)          2   330.384     5.656     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 476.456K Pc=  37.916bar Vc= 296.500cm3/mol Tb= 310.480K	(CdH2R, CdHR2, CsH2R2, CsH2R2, CsH3R)
C3H5O(373)         2   291.328     5.369     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.271K Pc=  55.692bar Vc= 203.500cm3/mol Tb= 356.900K	(CsH2R2, CdHR2, Alcohol, CdH2R)
S(374)             2   237.047     6.532     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.879K Pc=  51.387bar Vc= 309.500cm3/mol Tb= 497.260K	(CsH2R2, CsH2R2, CsHR3, CsH3R, Alcohol, Ether, Alcohol)
S(375)             2   237.047     6.532     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.879K Pc=  51.387bar Vc= 309.500cm3/mol Tb= 497.260K	(CsH2R2, CsHR3, CsH3R, CsH2R2, Ether, Alcohol, Alcohol)
S(376)             2   275.049     5.428     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 579.553K Pc=  66.206bar Vc= 201.500cm3/mol Tb= 408.420K	(Alcohol, Ether, CsH2R2, Aldehyde_Ccentered, Aldehyde_Ocentered)
C5H6(377)          2   348.403     5.338     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 478.783K Pc=  43.974bar Vc= 258.500cm3/mol Tb= 300.600K	(CsH2R2, CdHR2, CdH2R, CtR2, CtHR)
C5H6(408)          2   356.394     5.427     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 492.266K Pc=  43.169bar Vc= 257.500cm3/mol Tb= 310.430K	(CdHR2, CdH2R, CdHR2, CddR2, CdH2R)
SPC(379)           2   378.884     6.580     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 565.661K Pc=  29.218bar Vc= 446.500cm3/mol Tb= 383.040K	(CsH2R2, CsH3R, CsH3R, CdR3, CdR3, CdHR2, CdH2R, CsH3R)
SPC(380)           2   414.777     6.432     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.705K Pc=  33.490bar Vc= 402.500cm3/mol Tb= 406.130K	(CsringH2R2, CsringH2R2, CdringR3, CdringHR2, CsringH2R2, CsringHR3, CsH3R, CsH3R)
SPC(381)           2   414.777     6.432     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.705K Pc=  33.490bar Vc= 402.500cm3/mol Tb= 406.130K	(CsringHR3, CsringH2R2, CsringH2R2, CsringH2R2, CsH3R, CdringR3, CdringHR2, CsH3R)
SPC(382)           2   359.693     6.582     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 549.283K Pc=  28.750bar Vc= 446.500cm3/mol Tb= 375.680K	(CsH2R2, CsH2R2, CsH2R2, CsH3R, CdR3, CdH2R, CdHR2, CdH2R)
SPC(383)           2   398.237     6.490     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 586.158K Pc=  31.280bar Vc= 407.500cm3/mol Tb= 392.210K	(CsringHR3, CsringHR3, CdringR3, CdH2R, CsringH2R2, CsringH2R2, CsH3R, CsH3R)
SPC(384)           2   371.891     6.590     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 562.466K Pc=  29.155bar Vc= 438.500cm3/mol Tb= 382.840K	(CsH2R2, CsH3R, CsH3R, CsHR3, CdHR2, CdHR2, CdHR2, CdH2R)
SPC(385)           2   414.777     6.432     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.705K Pc=  33.490bar Vc= 402.500cm3/mol Tb= 406.130K	(CsringHR3, CsringH2R2, CdringHR2, CdringR3, CsringH2R2, CsringH2R2, CsH3R, CsH3R)
SPC(386)           2   414.031     6.021     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 596.319K Pc=  39.308bar Vc= 333.500cm3/mol Tb= 387.080K	(CsringH2R2, CdringR3, CdringHR2, CsringH2R2, CdringHR2, CdringHR2, CsH3R)
SPC(387)           2   367.099     7.026     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 574.798K Pc=  25.125bar Vc= 515.500cm3/mol Tb= 401.440K	(CsH2R2, CsH2R2, CdR3, CdH2R, CsH3R, CsHR3, CsH2R2, CsH3R, CsH3R)
SPC(388)           2   414.777     6.432     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.705K Pc=  33.490bar Vc= 402.500cm3/mol Tb= 406.130K	(CsringHR3, CsringH2R2, CsringH2R2, CdringR3, CdringHR2, CsringH2R2, CsH3R, CsH3R)
SPC(389)           2   420.860     6.431     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 623.734K Pc=  34.359bar Vc= 389.500cm3/mol Tb= 414.940K	(CsringH2R2, CdringR3, CdringHR2, CsringH2R2, CdringR3, CdringHR2, CsH3R, CsH3R)
SPC(390)           2   410.630     5.950     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 596.319K Pc=  40.934bar Vc= 333.500cm3/mol Tb= 387.080K	(CsringH2R2, CsH3R, CdringR3, CdringHR2, CdringHR2, CsringH2R2, CdringHR2)
SPC(391)           2   367.760     6.562     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 552.671K Pc=  28.905bar Vc= 447.500cm3/mol Tb= 375.560K	(CsH2R2, CsH2R2, CsH3R, CdR3, CdR3, CdH2R, CdH2R, CsH3R)
C6H10(392)         2   352.420     5.941     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 503.725K Pc=  34.399bar Vc= 334.500cm3/mol Tb= 329.920K	(CsH2R2, CdR3, CdH2R, CsH3R, CdHR2, CdH2R)
C7H12(393)         2   358.125     6.292     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 526.716K Pc=  30.830bar Vc= 390.500cm3/mol Tb= 352.800K	(CdH2R, CdHR2, CsH2R2, CsH2R2, CdR3, CdH2R, CsH3R)
C6H9J(394)         2   361.260     5.897     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 517.186K Pc=  36.159bar Vc= 333.500cm3/mol Tb= 337.400K	(CsH3R, CdR3, CdHR2, CdHR2, CsH3R, CdH2R)
SPC(395)           2   389.338     5.730     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.347K Pc=  42.831bar Vc= 299.500cm3/mol Tb= 360.770K	(CsringH2R2, CsringH2R2, CsH3R, CdringR3, CsringH2R2, CdringHR2)
SPC(396)           2   385.739     5.707     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 553.328K Pc=  42.719bar Vc= 297.500cm3/mol Tb= 355.790K	(CsringH2R2, CsringH2R2, CsringH2R2, CdringR3, CsringH2R2, CdH2R)
SPC(397)           2   389.338     5.730     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.347K Pc=  42.831bar Vc= 299.500cm3/mol Tb= 360.770K	(CsringH2R2, CdringR3, CdringHR2, CsringH2R2, CsringH2R2, CsH3R)
SPC(398)           2   366.462     6.247     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 539.869K Pc=  32.320bar Vc= 389.500cm3/mol Tb= 360.280K	(CsH2R2, CsH3R, CdR3, CdHR2, CdHR2, CdH2R, CsH3R)
SPC(399)           2   407.361     6.023     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 582.967K Pc=  38.245bar Vc= 346.500cm3/mol Tb= 378.270K	(CsringH2R2, CsringH2R2, CdringHR2, CdringHR2, CsringH2R2, CsringHR3, CsH3R)
SPC(400)           2   407.361     6.023     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 582.967K Pc=  38.245bar Vc= 346.500cm3/mol Tb= 378.270K	(CsringHR3, CsringH2R2, CsringH2R2, CdringHR2, CdringHR2, CsringH2R2, CsH3R)
SPC(401)           2   389.338     5.730     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.347K Pc=  42.831bar Vc= 299.500cm3/mol Tb= 360.770K	(CsringH2R2, CsringH2R2, CsH3R, CdringR3, CdringHR2, CsringH2R2)
SPC(402)           2   345.751     5.981     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 503.707K Pc=  34.119bar Vc= 346.500cm3/mol Tb= 332.920K	(CsH2R2, CsHR3, CsH3R, CsH3R, CdHR2, CdH2R)
SPC(403)           2   366.462     6.247     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 539.869K Pc=  32.320bar Vc= 389.500cm3/mol Tb= 360.280K	(CsH2R2, CsH3R, CdR3, CdHR2, CdHR2, CsH3R, CdH2R)
SPC(404)           2   409.321     6.038     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 594.922K Pc=  39.111bar Vc= 347.500cm3/mol Tb= 387.920K	(CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2, CdringHR2, CdringR3, CsH3R)
C6H8(405)          2   390.132     5.691     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 554.622K Pc=  42.943bar Vc= 283.500cm3/mol Tb= 354.950K	(CdH2R, CdringR3, CdringHR2, CdringHR2, CsringH2R2, CsringH2R2)
SPC(406)           2   409.321     6.038     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 594.922K Pc=  39.111bar Vc= 347.500cm3/mol Tb= 387.920K	(CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2, CdringR3, CdringHR2, CsH3R)
SPC(407)           2   409.321     6.038     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 594.922K Pc=  39.111bar Vc= 347.500cm3/mol Tb= 387.920K	(CsringH2R2, CsringH2R2, CdringHR2, CdringR3, CsringH2R2, CsringH2R2, CsH3R)
SPC(409)           2   356.458     6.218     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 527.024K Pc=  32.064bar Vc= 383.500cm3/mol Tb= 352.480K	(CsH2R2, CsH3R, CsHR3, CdHR2, CdHR2, CdH2R, CdH2R)
C6H9J(410)         2   349.626     5.876     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 503.725K Pc=  35.728bar Vc= 334.500cm3/mol Tb= 329.920K	(CsH2R2, CdR3, CdHR2, CdH2R, CsH3R, CdH2R)
SPC(411)           2   385.739     5.707     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 553.328K Pc=  42.719bar Vc= 297.500cm3/mol Tb= 355.790K	(CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2, CdringR3, CdH2R)
C9H8(412)          2   360.373     5.441     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 457.654K Pc=  37.777bar Vc= 147.500cm3/mol Tb= 278.610K	(CsringH2R2, CdringHR2, CdringHR2)
S(413)             2   357.916     5.894     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 462.183K Pc=  30.323bar Vc= 211.500cm3/mol Tb= 291.060K	(CdHR2, CdHR2, CdHR2, CdH2R)
C6H9(414)          2   386.773     5.714     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.133K Pc=  41.839bar Vc= 298.500cm3/mol Tb= 351.120K	(CsringHR3, CsringH2R2, CsH3R, CsringH2R2, CdringHR2, CdringHR2)
C6H9(415)          2   364.812     5.933     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 527.008K Pc=  36.377bar Vc= 331.500cm3/mol Tb= 345.000K	(CsH3R, CdHR2, CdHR2, CdHR2, CdHR2, CsH3R)
Ar                 0   136.500     3.330     0.000     0.000     0.000
He                 0    10.200     2.576     0.000     0.000     0.000 ! *
Ne                 0    10.200     2.576     0.000     0.000     0.000 ! *
N2                 1    97.530     3.621     0.000     1.760     4.000  

